"","FBL_number","No_FBL","FBL"
"1",0,0,1
"2",0,0,1
"3",0,0,1
"4",1,0,1
"5",0,0,1
"6",0,0,1
"7",0,0,1
"8",0,0,1
"9",2,0,1
"10",0,0,1
"11",36,0,1
"12",0,0,1
"13",83,0,1
"14",0,0,1
"15",95,0,1
"16",566,0,1
"17",0,0,1
"18",638,0,1
"19",0,0,1
"20",0,0,1
"21",3,0,1
"22",0,0,1
"23",0,0,1
"24",0,0,1
"25",1,0,1
"26",0,0,1
"27",0,0,1
"28",7918,0,1
"29",4639,0,1
"30",3696,0,1
"31",3309,0,1
"32",0,0,1
"33",0,0,1
"34",0,0,1
"35",6,0,1
"36",2,0,1
"37",0,0,1
"38",0,0,1
"39",0,0,1
"40",156,0,1
"41",0,0,1
"42",0,0,1
"43",0,0,1
"44",0,0,1
"45",0,0,1
"46",1339,0,1
"47",4,0,1
"48",0,0,1
"49",0,0,1
"50",0,0,1
"51",1101,0,1
"52",0,0,1
"53",6,0,1
"54",0,0,1
"55",0,0,1
"56",1,0,1
"57",91,0,1
"58",0,0,1
"59",0,0,1
"60",27,0,1
"61",1652,0,1
"62",0,0,1
"63",0,0,1
"64",0,0,1
"65",19,0,1
"66",0,0,1
"67",0,0,1
"68",0,0,1
"69",0,0,1
"70",0,0,1
"71",2,0,1
"72",170,0,1
"73",84,0,1
"74",0,0,1
"75",0,0,1
"76",1298,0,1
"77",42,0,1
"78",1278,0,1
"79",0,0,1
"80",0,0,1
"81",0,0,1
"82",0,0,1
"83",854,0,1
"84",0,0,1
"85",0,0,1
"86",330,0,1
"87",0,0,1
"88",10,0,1
"89",0,0,1
"90",0,0,1
"91",1,0,1
"92",2,0,1
"93",0,0,1
"94",1968,0,1
"95",3,0,1
"96",132,0,1
"97",0,0,1
"98",91,0,1
"99",0,0,1
"100",0,0,1
"101",0,0,1
"102",0,0,1
"103",10,0,1
"104",0,0,1
"105",3,0,1
"106",1,0,1
"107",0,0,1
"108",0,0,1
"109",0,0,1
"110",0,0,1
"111",0,0,1
"112",0,0,1
"113",0,0,1
"114",0,0,1
"115",0,0,1
"116",91,0,1
"117",58,0,1
"118",0,0,1
"119",0,0,1
"120",0,0,1
"121",0,0,1
"122",39,0,1
"123",8485,0,1
"124",0,0,1
"125",0,0,1
"126",0,0,1
"127",0,0,1
"128",41,0,1
"129",0,0,1
"130",0,0,1
"131",0,0,1
"132",0,0,1
"133",0,0,1
"134",0,0,1
"135",2,0,1
"136",73,0,1
"137",0,0,1
"138",189,0,1
"139",0,0,1
"140",39,0,1
"141",6,0,1
"142",0,0,1
"143",140,0,1
"144",0,0,1
"145",0,0,1
"146",523,0,1
"147",1073,0,1
"148",45,0,1
"149",0,0,1
"150",128,0,1
"151",7,0,1
"152",570,0,1
"153",0,0,1
"154",0,0,1
"155",0,0,1
"156",0,0,1
