"","V1","Loop_number","No_loop","Loop"
"1043","purD",2,0,1
"1044","purL",1,0,1
"1045","purN",2,0,1
"1046","putA",2,0,1
"1047","recR",0,0,1
"1048","rpoH",20,0,1
"1049","sdaB",0,0,1
"1050","sdaC",0,0,1
"1051","secD",0,0,1
"1052","dinI",3,0,1
"1053","dinJ",7,0,1
"1054","fadL",7,0,1
"1055","folD",0,0,1
"1056","glmU",0,0,1
"1057","glpB",11,0,1
"1058","glpC",11,0,1
"1059","flgM",13,0,1
"1060","flgN",7,0,1
"1061","glpX",2,0,1
"1062","glyA",1,0,1
"1063","hisH",2,0,1
"1064","hisJ",5,0,1
"1065","ispE",0,0,1
"1066","malT",3,0,1
"1067","gdhA",11,0,1
"1068","grpE",0,0,1
"1069","hslO",0,0,1
"1070","hslV",0,0,1
"1071","htpG",2,0,1
"1072","ygiM",1,0,1
"1073","osmB",2,0,1
"1074","purC",1,0,1
"1075","purH",2,0,1
"1076","purK",1,0,1
"1077","purM",2,0,1
"1078","pyrB",0,0,1
"1079","pyrC",3,0,1
"1080","lipB",2,0,1
"1081","modB",2,0,1
"1082","motA",0,0,1
"1083","nlpA",1,0,1
"1084","nupG",1,0,1
"1085","ompT",2,0,1
"1086","rbsB",5,0,1
"1087","rbsD",5,0,1
"1088","rbsK",7,0,1
"1089","sucD",18,0,1
"1090","xseA",3,0,1
"1091","yagU",2,0,1
"1092","ybaK",0,0,1
"1093","tatD",0,0,1
"1094","tgt",0,0,1
"1095","treB",3,0,1
"1096","treC",3,0,1
"1097","yajC",0,0,1
"1098","ybaL",0,0,1
"1099","ybfA",0,0,1
"1100","ybjN",9,0,1
"1101","ydgD",0,0,1
"1102","ydiH",0,0,1
"1103","yejG",0,0,1
"1104","yfcA",0,0,1
"1105","ygbE",0,0,1
"1106","yccA",1,0,1
"1107","ydhF",0,0,1
"1108","ygaH",0,0,1
"1109","ygaZ",0,0,1
"1110","ygdR",0,0,1
"1111","yghJ",0,0,1
"1112","ygiB",4,0,1
"1113","ygdQ",0,0,1
"1114","ygiW",0,0,1
"1115","yhcN",0,0,1
"1116","yheO",0,0,1
"1117","yigI",0,0,1
"1118","yncD",0,0,1
"1119","yhaL",0,0,1
"1120","yjiX",0,0,1
"1121","yncE",1,0,1
"1122","yqjC",0,0,1
"1123","yqjD",0,0,1
"1124","ytfJ",1,0,1
"1125","slt",1,0,1
"1126","speA",1,0,1
"1127","speD",0,0,1
"1128","spy",2,0,1
"1129","yciI",0,0,1
"1130","yebE",1,0,1
"1131","ygiC",4,0,1
"1132","ynfD",0,0,1
"1133","yqaE",1,0,1
"1134","yqgB",0,0,1
"1135","speG",2,0,1
"1136","srlA",12,0,1
"1137","srlD",10,0,1
"1138","tsx",1,0,1
"1139","udp",1,0,1
"1140","ybeX",0,0,1
"1141","ybeZ",0,0,1
"1142","ybiX",0,0,1
"1143","ybjX",2,0,1
"1144","yecR",0,0,1
"1145","ygiS",0,0,1
"1146","yhhQ",0,0,1
"1147","yiaD",0,0,1
"1148","ymdA",0,0,1
"1149","yneE",0,0,1
"1150","ynfB",3,0,1
"1151","dnaA",2,0,1
"1152","dnaN",2,0,1
"1153","entE",3,0,1
"1154","fecA",3,0,1
"1155","fecB",3,0,1
"1156","fecC",3,0,1
"1157","fecD",3,0,1
"1158","fecE",3,0,1
"1159","fepA",3,0,1
"1160","fhuC",1,0,1
"1161","fucK",6,0,1
"1162","gntT",2,0,1
"1163","hslR",0,0,1
"1164","hupA",1,0,1
"1165","idnT",2,0,1
"1166","lnt",0,0,1
"1167","malG",10,0,1
"1168","malM",3,0,1
"1169","malP",2,0,1
"1170","mltB",0,0,1
"1171","murG",5,0,1
"1172","narY",0,0,1
"1173","nrdF",3,0,1
"1174","pflC",0,0,1
"1175","phoB",0,0,1
"1176","adk",0,0,1
"1177","aldA",13,0,1
"1178","apaG",0,0,1
"1179","argS",1,0,1
"1180","avtA",0,0,1
"1181","wzzB",0,0,1
"1182","dsbB",0,0,1
"1183","emrA",1,0,1
"1184","fabI",0,0,1
"1185","fdx",0,0,1
"1186","fnr",5,0,1
"1187","folE",4,0,1
"1188","fpr",3,0,1
"1189","galF",0,0,1
"1190","gltX",1,0,1
"1191","gpt",1,0,1
"1192","guaA",6,0,1
"1193","hha",2,0,1
"1194","iadA",0,0,1
"1195","lldP",3,0,1
"1196","lysP",0,0,1
"1197","mepA",0,0,1
"1198","metG",0,0,1
"1199","metK",5,0,1
"1200","mipA",0,0,1
"1201","mreB",1,0,1
"1202","nadE",1,0,1
"1203","ndh",12,0,1
"1204","ndk",0,0,1
"1205","nuoH",14,0,1
"1206","nuoJ",14,0,1
"1207","nuoK",14,0,1
"1208","ompR",3,0,1
"1209","oppB",2,0,1
"1210","pal",0,0,1
"1211","pepN",0,0,1
"1212","psiF",1,0,1
"1213","pstA",10,0,1
"1214","pstC",12,0,1
"1215","pstS",12,0,1
"1216","pflA",0,0,1
"1217","ppsA",3,0,1
"1218","ptsG",5,0,1
"1219","ptsI",5,0,1
"1220","purU",1,0,1
"1221","pyrG",0,0,1
"1222","relA",12,0,1
"1223","rfbD",0,0,1
"1224","rfe",1,0,1
"1225","uxaC",5,0,1
"1226","ycdZ",1,0,1
"1227","rho",0,0,1
"1228","ribA",1,0,1
"1229","rmf",0,0,1
"1230","rnb",0,0,1
"1231","rnt",0,0,1
"1232","rsd",8,0,1
"1233","rsuA",0,0,1
"1234","sdhC",14,0,1
"1235","serC",1,0,1
"1236","surA",0,0,1
"1237","tatE",0,0,1
"1238","tolQ",0,0,1
"1239","yhdT",0,0,1
"1240","yihF",0,0,1
"1241","yjaB",0,0,1
"1242","yjgM",0,0,1
"1243","yaiA",2,0,1
"1244","ybgC",0,0,1
"1245","ybhB",0,0,1
"1246","ycdY",0,0,1
"1247","ychH",1,0,1
"1248","yeeN",0,0,1
"1249","ykgF",0,0,1
"1250","ymdB",0,0,1
"1251","yoaE",0,0,1
"1252","yohK",0,0,1
"1253","yqfA",0,0,1
"1254","yeeZ",0,0,1
"1255","yehS",0,0,1
"1256","yfaE",6,0,1
"1257","yfcZ",1,0,1
"1258","ygdI",0,0,1
"1259","yhjR",1,0,1
"1260","aidB",4,0,1
"1261","ssuD",4,0,1
"1262","tauA",1,0,1
"1263","tauC",1,0,1
"1264","gadX",23,0,1
"1265","yciE",2,0,1
"1266","yciF",0,0,1
"1267","metE",3,0,1
"1268","metR",0,0,1
"1269","prpB",2,0,1
"1270","prpC",2,0,1
"1271","prpD",2,0,1
"1272","prpR",2,0,1
"1273","adiA",6,0,1
"1274","hyaA",10,0,1
"1275","araA",1,0,1
"1276","araB",1,0,1
"1277","araC",2,0,1
"1278","araF",8,0,1
"1279","caiA",11,0,1
"1280","galS",2,0,1
"1281","mglA",14,0,1
"1282","mglB",12,0,1
"1283","mglC",14,0,1
"1284","glcB",7,0,1
"1285","glcD",7,0,1
"1286","glcE",7,0,1
"1287","glcF",7,0,1
"1288","hcaR",0,0,1
"1289","iscR",1,0,1
"1290","nrdE",3,0,1
"1291","nrdH",3,0,1
"1292","nrdI",3,0,1
"1293","sufA",8,0,1
"1294","sufB",8,0,1
"1295","sufC",8,0,1
"1296","sufD",8,0,1
"1297","sufE",8,0,1
"1298","sufS",8,0,1
"1299","fdhF",3,0,1
"1300","hcp",2,0,1
"1301","nirB",10,0,1
"1302","nirD",9,0,1
"1303","ytfE",1,0,1
"1304","amtB",1,0,1
"1305","argT",2,0,1
"1306","ddpX",1,0,1
"1307","glnA",5,0,1
"1308","glnK",2,0,1
"1309","hisM",5,0,1
"1310","potH",1,0,1
"1311","yhdW",0,0,1
"1312","prpE",2,0,1
"1313","betA",4,0,1
"1314","betB",4,0,1
"1315","lldR",1,0,1
"1316","clpA",0,0,1
"1317","entF",4,0,1
"1318","lysU",3,0,1
"1319","phoH",6,0,1
"1320","tonB",0,0,1
"1321","hybC",2,0,1
"1322","dcuB",10,0,1
"1323","ybdZ",4,0,1
"1324","clpS",0,0,1
"1325","fis",9,0,1
"1326","frdD",7,0,1
"1327","hypD",10,0,1
"1328","entB",3,0,1
"1329","fhuF",4,0,1
"1330","dcuA",10,0,1
"1331","fepB",2,0,1
"1332","yhbW",4,0,1
"1333","fsr",0,0,1
"1334","kbl",0,0,1
"1335","serA",1,0,1
"1336","glpQ",13,0,1
"1337","yceI",2,0,1
"1338","smg",0,0,1
"1339","ynfE",5,0,1
"1340","gltI",5,0,1
"1341","dcuC",1,0,1
"1342","ycgM",0,0,1
"1343","fes",4,0,1
"1344","entA",3,0,1
"1345","yjjI",0,0,1
"1346","ogt",0,0,1
"1347","mntH",4,0,1
"1348","shiA",1,0,1
"1349","gcvR",0,0,1
"1350","entC",3,0,1
"1351","selA",0,0,1
"1352","msrA",0,0,1
"1353","fadE",1,0,1
"1354","ugpC",1,0,1
"1355","manZ",6,0,1
"1356","yhjE",2,0,1
"1357","mgsA",0,0,1
"1358","hypE",10,0,1
"1359","pykA",2,0,1
"1360","yaeP",0,0,1
"1361","trmA",0,0,1
"1362","yciH",2,0,1
"1363","yhdH",0,0,1
"1364","nadB",0,0,1
"1365","purT",2,0,1
"1366","exbB",3,0,1
"1367","yebZ",0,0,1
"1368","pnuC",0,0,1
"1369","sanA",0,0,1
"1370","manY",7,0,1
"1371","ydiP",0,0,1
"1372","ycjY",0,0,1
"1373","tdh",1,0,1
"1374","ybjJ",0,0,1
"1375","yibQ",0,0,1
"1376","ccmF",6,0,1
"1377","nth",0,0,1
"1378","recC",5,0,1
"1379","rpsQ",9,0,1
"1380","fepD",1,0,1
"1381","aqpZ",0,0,1
"1382","cycA",7,0,1
"1383","aroF",2,0,1
"1384","gcvP",4,0,1
"1385","yebY",0,0,1
"1386","mutM",1,0,1
"1387","exbD",1,0,1
"1388","crl",0,0,1
"1389","agaV",2,0,1
"1390","yafD",0,0,1
"1391","pyrD",2,0,1
"1392","glgC",6,0,1
"1393","uhpB",0,0,1
"1394","ybhG",1,0,1
"1395","rimJ",0,0,1
"1396","iscA",2,0,1
"1397","chaA",0,0,1
"1398","ydgJ",0,0,1
"1399","acs",15,0,1
"1400","asd",0,0,1
"1401","tpx",3,0,1
"1402","napH",7,0,1
"1403","pykF",1,0,1
"1404","glpK",2,0,1
"1405","eda",4,0,1
"1406","cysK",1,0,1
"1407","galP",9,0,1
"1408","yojI",1,0,1
"1409","osmC",7,0,1
"1410","yhbS",0,0,1
"1411","ybaN",0,0,1
"1412","brnQ",0,0,1
"1413","galE",4,0,1
"1414","fumC",21,0,1
"1415","bfd",0,0,1
"1416","crr",7,0,1
"1417","xseB",0,0,1
"1418","wzzE",0,0,1
"1419","slyB",0,0,1
"1420","fhuE",0,0,1
"1421","putP",4,0,1
"1422","speC",1,0,1
"1423","exuT",2,0,1
"1424","ilvC",1,0,1
"1425","ybiT",0,0,1
"1426","yceH",0,0,1
"1427","napA",7,0,1
"1428","cusR",1,0,1
"1429","ispA",0,0,1
"1430","adhE",5,0,1
"1431","pqqL",0,0,1
"1432","glnH",4,0,1
"1433","yqhD",0,0,1
